id,date,user,text
1228272827800752128,2020-02-14 11:00:37,Eskaaaaqt,@angelyndcstr happy valentines ma'am missyou poo❤
1228272824999129088,2020-02-14 11:00:36,nhsnwla,"❤ We are happy to announce that as of today, Liverpool Heart and Chest are the new hosts of the Mary Seacole Local programme for Cheshire &amp; Merseyside. Email: maryseacolelocal@lhch.nhs.uk for information or visit our website: https://t.co/3oTBKFePAn ❤ 

#SeacoleProg https://t.co/h50iqgcvHV"
1228272823405142017,2020-02-14 11:00:35,encaranne,@DonnazetheM ONYGHAD CUTIE SADYAAA!!!❤
1228272822046404611,2020-02-14 11:00:35,Tuxedo016,"Memoire 
Have a spirit of Hearts Day flows in your love and love ones no matter how far or near to you, no matter how difficult it was, through thick and thin just give a warm love to everyone...😊😊😊
HAPPY VELENTINES DAY...!!!❤❤❤
#memoire #picoftheday #friday #fridaymorning https://t.co/5cpAjaKB3i"
1228272822046216192,2020-02-14 11:00:35,SaipallaviFC,"@Sai_Pallavi92 HD pics From #AyPilla Music preview 👌❤

 ►https://t.co/oc8JLC7MBw

@chay_akkineni @sekharkammula #NC19 #LoveStory #SaiPallavi https://t.co/1FEkVikE3k"
1228272821454954496,2020-02-14 11:00:35,TosoElisa1,@ATEEZofficial I love you🥺❤❤❤❤
1228272821035524096,2020-02-14 11:00:35,slicefirepizza,"our one ,  true , love  ❤

4 pm for Slice Friday's 🍕🍷🍺❤🥖🥗🍰

@pmqpizzamag pizza_napoletana_stg pizza_jawn @pizzatoday https://t.co/Ci4pFklr3S @ Slice Wood Fire Pizza https://t.co/hus1DWnaC4"
1228272820188303360,2020-02-14 11:00:35,JennyNess1302,@thekillers Gives me shivers still ❤
1228272819949142018,2020-02-14 11:00:35,3bdelr7mannnn,Happy zamalak day 🇦🇹🇦🇹🇦🇹❤
1228272819525607424,2020-02-14 11:00:35,AnnikaHedly,Happy Valentine's day dear @bianca_mandl ❤❤❤
1228272814798491649,2020-02-14 11:00:33,carl_alcido,Happy Valentine's Guys!❤
1228272812428873729,2020-02-14 11:00:33,Machette42,@CindyTraining Great &amp; Hot pic of U beyond beautiful Cindy❤ Have a great Friday gorgeous &amp; sexy Cinderella🇨🇭❤💄💪🦶🌹💋 https://t.co/IagZnvuUqV
1228272810486726657,2020-02-14 11:00:32,candyjelilove,"Thank you @LOVETIMEWIN ❤

#lets_love @NUESTNEWS #nuest #뉴이스트 https://t.co/GbHE8j9OK6"
1228272809627062272,2020-02-14 11:00:32,dre3staxs,Happy Valentine's day to all the lovers and pimps ❤
1228272809425563648,2020-02-14 11:00:32,shznyy,"Happy birthday, manzoooo ❤🎉 https://t.co/7cNhdl2UkR"
1228272807722803201,2020-02-14 11:00:32,itonelovely,@bnmartinez3 Thank you 🥺❤
1228272807403872256,2020-02-14 11:00:32,Noor62329996,@pledis_17 Love you babe❤💪🏻😍
1228272807357886464,2020-02-14 11:00:32,dineo_tsohle,Happy Vali vali guyzins! ❤🌻 #ValentinesWithNobody https://t.co/f4ny2oyFTH
1228272807190155265,2020-02-14 11:00:32,nungua_kwesi,Happy Vals @amisdiaries 🥂❤
1228272806359707648,2020-02-14 11:00:31,wretchvaga,"Happy Valentine's day boo @Twitter always keeping me laughing, teaching me new things and picking me up when I'm down love you ❤ https://t.co/SklztVsVzc"
1228272805093007362,2020-02-14 11:00:31,Sambakja0607,"@OfficialMonstaX Happy Valentine's my angel, hope you had / have a good day ☺️
Luh u ❤"
1228272804895678465,2020-02-14 11:00:31,BlunderWoman_,"Omg... im 😭😭😭😭
Let me tell u i am the worst person in real. 
But thank you so so much.
This handwritting ❤❤❤
Man imma print n frame it. 
Thanks Ali. Stay blessed my friend ❤🌼🙏🏼😍 https://t.co/rdw4AQYwva"
1228272798587596800,2020-02-14 11:00:30,Raghad_sala7,The cutest alive❤❤❤❤💞 https://t.co/toxQ5Z9PTn
1228272796058308608,2020-02-14 11:00:29,janah_zartiga,THANK YOU MOMMYYYY @Alexyouronlyone 🥺❤ https://t.co/AoWNlLMbDq
1228272795697598464,2020-02-14 11:00:29,itsliarebecca,gosh i miss youuuuuuu :( ❤
1228272791704698880,2020-02-14 11:00:28,Myyungjun777,@offclASTRO Love you ❤❤
1228272787866968064,2020-02-14 11:00:27,vercoupschann,@pledis_17 You're the sweetest boy❤❤❤❤❤❤
1228272778094272517,2020-02-14 11:00:25,Kariyeb1,@thenanaaba  help a brother spend this Val's by retweeting this for him please #werisebyliftingothers 🙏🏿❤ https://t.co/nuicObHHil
1228272777058107393,2020-02-14 11:00:24,RoyalVish18,#LoveAajKal not up to mark but what holds you is Randeep Hooda .  His presence is way much than a cameo. ✨❤
1228272776513032192,2020-02-14 11:00:24,anamargaridafon,@russellthevoice The same for you❤
1228272772171718658,2020-02-14 11:00:23,Dannieeguurl,@Welharthrob Welcomee goy❤
1228272771395981312,2020-02-14 11:00:23,MarcJ00,Hits rewound(PINK FLOYD---ONE OF THESE DAYS)☝👆🔊🔊🎸🎸📼⏪❤📼⏪❤📼❤📼⏪❤📼⏪❤📼⏪❤
1228272770573832193,2020-02-14 11:00:23,subiepups,"Subarus and puppies just go together 🐶 🚙

————————————————————
Thank you for sharing your adventures with us. Follow Subaru of Rochester at @subaruofrochester and Amela @amelalaa__xo

————————————————————
📸Be Featured: Tag us in your best #subiepups pics! ✨🚙❤🐶 https://t.co/BqkVoUUCC6"
1228272768757751808,2020-02-14 11:00:22,valeriamateo80,"@chaitalimallic1 Amazing, beautiful ,beautiful, beautiful 😍❤"
1228272768627572736,2020-02-14 11:00:22,cherubimlsqt,prettier😍❤❤❤ https://t.co/9NSmGRVn35
1228272768610750466,2020-02-14 11:00:22,misyel_annn,"day well spent with my boo, trixy cheng and jasmine ✊❤"
1228272768002732033,2020-02-14 11:00:22,itsmediksha,"Its Screening time finally they are back in Mumbai #kartik #sara #sartik #sartikfan #LoveAajKal
.
.
Follow @itsmediksha for more updates
.
.
@theaaryankartik saraalikhan95 imtiazaliofficial @itsmediksha ❤❤ https://t.co/T2tuxgPwtY"
1228272766253617153,2020-02-14 11:00:22,hongjisus17,seungkwan best baby 😔😔❤ https://t.co/f2NVFXPRh7
1228272763938443265,2020-02-14 11:00:21,ValjimSim,@Killingit32 @Mister_BatfIeck Oh wow.... that's so fking deep. 👀🥺❤
1228272762730536961,2020-02-14 11:00:21,Orcinus68,"This is his ""paint me like one of your French girls"" pose 😸
Happy #ValentinesDay from Milo 😻❤ https://t.co/TMrXVFyoU9"
1228272762348695552,2020-02-14 11:00:21,Aireendc_,"Expectation vs Reality 😂
Happy ❤’s day bb. Iloveyou everyday, date soon 🥰💟 https://t.co/AnUCniASq3"
1228272762168520710,2020-02-14 11:00:21,FunkyQuartz,"Happy Valentines Day 💖❤💖
#StevenUniverseFanart 
#conniverse https://t.co/x5wKpeY4wh"
1228272762092949504,2020-02-14 11:00:21,niaga_hijau,"Happy #ValentinesDay 🌹🍫❤
“Each little bird this tide,
Doth choose her beloved pheer,
Which constantly abide
In wedlock all the year..” #poetry 
from 'To His Valentine' by English  poet Michael Drayton (1563-1631) 
#nature #wildlife #photography #goldfinch #art #naturelovers https://t.co/zYGYYllPrE"
1228272759387688961,2020-02-14 11:00:20,meowshallah,"@RetiredNikitaM A Very Lovely Day Nikita
💞🌸❤🌸💞🌸❤🌸💞"
1228272759068905472,2020-02-14 11:00:20,MeryGomezBr,"Happy #ValentinesDay2020  Te quiero mucho, @Torcha7 ❤ Always together #FelizSanValentín 🌹🌹 https://t.co/MuG9z5wTyT"
1228272758317912064,2020-02-14 11:00:20,Lovelyperthsai1,Every day I love you guys endlessly 🖤❤#lovelyPerth #kdppe #ValentinePromises #PerthTanapon #Saint_sup @perthppe @Saint_sup https://t.co/SQAaQQ5kD3
1228272757730734080,2020-02-14 11:00:20,itskhyme,You made my day❤
1228272755512049664,2020-02-14 11:00:19,ndife_rams,@MTNza I left work early to take my mom out for a five star dinner. She is all I have and love. My day one 💓💕💖❤ #weloveu @MTNza #1Gigift
1228272754627108864,2020-02-14 11:00:19,maniofficial_ng,"inbox riddim is the dopest record on that @beatsbysarz SINYM's project

the wiz intro, the bounce, the soft yet banging riddin, the lil kesh ad libs.

beautiful ❤❤❤

a fav!!"
1228272753767141376,2020-02-14 11:00:19,juhsmehn,"Valentine Hints!

1. yes
2. yes
3. one
4. nope
5. 2016
6. nope
7. yes
8. yes
9. C
10. none
11. M
12. adorable
13. C
14. M
15. i love and miss u so much bsan d nakayta sgeg kuyog ug chika

❤ for the q's

(Tweet your answers, kj stays lonely for life)"
1228272752945254401,2020-02-14 11:00:19,NGogobala,"@MissSteelo I did and do so still...I have just given birth to my rainbow, I concieved 5mnths after the incident and my rainbow is perfect🥰. I'm sorry you went through all you did and pray that grace will locate you too sometime as God has not forsaken you❤"
1228272748805246976,2020-02-14 11:00:18,hoshimaung_,@mochinotchewy Happy birthday keep smile and keep healthy moots😊💙❤💚💜
