id,user,text
682129981384843264,kenny_english96,Questioning life choices #depressed #NoSleep 😪😒😞😢😔
682126628256886784,Lexi_B_Tyler,@painfully.painless : http://ift.tt/1R7Eu7t | I'm changing back to my old school ;_; -Sam #depressed #depression…
682126577761697792,CWPT_NHS,RT @CWPT_IAPT: Our phone lines are open. Feeling #stressed #anxious #depressed give us a call 02476 671 090 and see how we can help #iapt
682117290289057793,angel_is_dead,Crying once again…I have something repeating in my head over and over…I'm crying… #depressed #cryinf #selfhate
682115325618483200,TonyTheTVGuy,Gym time #gym #fat #selfie #gymlife #sad #depressed #happiness #healthy http://ift.tt/1ID7iU0
682115308933525505,TonyTheTVGuy,Gym time #gym #fat #selfie #gymlife #sad #depressed #happiness #healthy https://www.instagram.com/p/_6L_l2MmnZ/
682114066580684800,HotHairCrys,Omg can't believe there isn't going to be a 5th season of Being Human US! So upset! #beinghuman #syfy #favoriteshow #depressed #showhole
682111557875023872,GeneSimmonsPhD,"#Anxious or #Depressed? Non-Profit Organization offers help, 24/7. 1-800-273-TALK (8255)"
682107759903535104,FILSOCCER11,6 Day Cooldown on CSGO competitive only cause i kicked an AFK! Thats dumb ... #mad #depressed
682104086896967680,GL650_LynneG,Even though Eeyore was #depressed he still got invited to the adventures with his friends... #mentalhealth https://twitter.com/greene_tom/status/677602296717516800/photo/1
682102387809607680,sadanduglyteen,"don't tell me i can do it, when i know i can't.#sad #depressed #depression #anxiety"
682099961824165888,Bettabods,"#Overweight, #tired, #depressed? #Bettabods is your answer to all your problems. Give us a tinkle and let us... http://fb.me/4U6OP4fLt"
682082236317995008,crimson_fluids,"Sleeping for 12+ hours at a time, and fantasizing about ways to kill myself. #Depressed"
682078125958770688,MadalynMarie692,I can't sleep knowing Brittany is leaving in a couple days.. 😭😔 #depressed
682074101956120576,ibsih96,Struggling to find a reason to be happy.. struggling to find a reason to go on. #depressed af. :/ https://www.instagram.com/p/_55QU9O6YE/
682070387857858560,Meg_han21,When you feel like you have no friends at work anymore #depressed #left out
682069950383570944,angel_is_dead,Headaches suck after crying so much…but he finally texted me🙈… #depressed #cryingstop
682069682648514560,depressedteen40,"One more ignored text, that's just ten more lines in my skin... #depressed #depression #depressedteen #depressedgirl"
682067604253597696,Geeko613,"""I swear on my life, I want to die."" #depression #depressed #suicidal #someonesaveme #alone… https://www.instagram.com/p/_52TOQh03n/"
682067282697179136,angel_is_dead,I feel like he lost interest in me he doesn't text me back…crying sucks…when he saw your story on snapchat… #depressed #alone #crying
682065424297627648,michelledrsa,I don't think I wanna see #TheGoodDinosaur for awhile #depressed Disney you went to far with the feels.. and I thought Brother Bear was bad
682065114250489856,spongebob_cult,I look good af fam #swag #emogirl #instagay #textpost #emo #girl #scene #sws #weird #depressed #ugly #lol #kitty #b…
682063716028907520,gilwink,http://bit.ly/1IV31WD Ever wonder why people get #depressed? The answer allows me to treat depression #drug-free
682059593233506306,Hay_Bootay,My family has been using my blue oil like its water and I gave Ahmed my last blue oil #depressed
682053464499863552,QuotenInstagram,New #quote : Im kinda faded . . #Deb #depressed #depression #depressionquote #depressing #ana #anorexia #mia #buli… http://flic.kr/p/BGvtkM
682048675397251077,depressedteen40,Why do you cut your ankle? It's easier to hide and I can't handle people finding out they'll pretend to care and hurt me again #depressed
682047882334089219,depressedteen40,"they don't see me when I'm crying running a blade down my ankle, maybe then they'd think twice before they said what they said #depressed"
682045514888511488,hanneebananee33,I hate hospitals. #depressed
682044738753540096,angel_is_dead,*sigh* 😞 I haven't cried so much…I'm in so much pain… #depressed #cryin #selfhate
682035443836284929,JezzFacts,The #funniest people are often also the most #depressed. #depression
682035366807912449,lucafex,Fuck it #grunge#grungegirls#grungegirl#grungeboys#grungeboy#grungeteens#smoking#smoke#cigarettes #depressed#sad#quo… 
682031193617924097,Cheshire_Dee,That moment when you get blindsided by something you wasn't expecting & now in a state of total disappointment & heartache....#depressed
682031052731355136,Caligraphy215,My Days: 12/29/2015: #Blessed #Depressed #GorgeousMan #LoveYourSelfie #Lonely #Stressed… https://www.instagram.com/p/_5lh-aKT8Y/
682030890311139329,Caligraphy215,My Days: 12/29/2015: #Blessed #Depressed #GorgeousMan #LoveYourSelfie #Lonely #Stressed #Selfie… https://www.instagram.com/p/_5lSKOqT75/
682029640697933824,artcarvedrings,Art hasn't tweeted lately because he lacks #socialmedia access (and also access to ropes and sharp objects). He's #depressed. #stafftweets
682029319510687744,vxnessaqueen,just so depressed anymore 😪😪 #MusicallyApp #Depressed 
682027108999262208,SurfCityApps,Feeling #depressed? People have relieved #depression thanks to our free #hypnosis app. https://cards.twitter.com/cards/18ce53up3v0/mvak
682025912796184578,janellekh,"If I could, I would stay in bed until next Monday. #depressed"
682018421479845888,anorexic17,Can I just disappear already #depressed
682017554387349504,Caligraphy215,My Days: 12/29/2015: #Grateful #Blessed #Depressed #LoveYourSelfie #Lonely #Stressed #Selfie… https://www.instagram.com/p/_5fQIMqTwA/
682013374071181312,purgingvenom,How do you support friends who are #depressed when you can hardly function through your own depressed days? #selflessgiving #mentalhealth
682013021527519234,Caligraphy215,My Days: 12/29/2015! #Grateful #Blessed #Depressed #Faithful #Lonely #ImAround #SouthCentralLA… https://www.instagram.com/p/_5dGi3qT70/
682012979068547073,AngieChonga,"@PrettyEyes5 girl, I've gained 15 since the wedding. #depressed lol"
682012824160354304,UCLASemelFriend,"My #mother was #depressed most of my life. Will that happen to me, too?http://dld.bz/ee2Ru"
682010924178214913,Caligraphy215,My Days: 12/28/2015! #Grateful #Blessed #Depressed #Faithful #Latenite #Mobbin #SouthLA… https://www.instagram.com/p/_5ceSbqT6i/
682010891362152452,Caligraphy215,My Days: 12/28/2015! #Grateful #Blessed #Depressed #Faithful #Latenite #Mobbin #SouthLA… https://www.instagram.com/p/_5ceSbqT6i/
682010604962463744,Caligraphy215,My Days: 12/28/2015! #Grateful #Blessed #Depressed #Faithful #Lonely #Starbucks #DTLA… https://www.instagram.com/p/_5cAaQqT5f/
682004872305065984,lucafex,"You wanna feel me? Then, keep it sexual . . . #grunge #grungestyle #grungy #depressed #depression #sadquotes #quote…"
681999973127331840,ladiablaax,Cant wear makeup for a while #depressed😪
681997787798482945,MRaveG,"Another #Xmas is now part of the #past, I every time feel a little be #depressed, when that day… https://www.instagram.com/p/_5WjRqRKq5/"
681996829114765312,signsofdruguse,Can being depressed and #suicidal make you physically sick? http://tinyurl.com/kv4g7l5 #Being #Depressed #Physically
681988637827969024,06daveyl,Why did I just read through my old DMs. Fml #depressed
681987306073370624,MadelaineAviles,Well my flight was cancelled...#depressed #vacation
681974666328674305,ChiefJohnButler,5 ways to help a #depressed #firefighter http://www.firerescue1.com/health/articles/40183018-5-ways-to-help-a-depressed-firefighter
681969249284263937,itsmegannj,Victoria secret has a sale but my wallet is dry af'😔 #depressed
681965272929071104,MagdaRaubenheim,@shanherrold @sethcostner I agree Shannon lol #depressed
681956888741842949,lucafex,#depression #depressed #depressive #sad #sadness #quotes #blackandwhite #sadquotes #depressionquotes #deep forbidde…
681955396865536000,dustinlanglois3,Having a okay day.... #depressed
681954933160161284,bedazzle84,T mins 5 hours till take off ...sick to my stomach #anxious #sosad #depressed #dontwannago #floridaforever #floridalife #memories #ugh #sigh
681953126174330880,Smithdrvr13,"Always thought helping others would come back when you need it most, unfortunately beginning to think otherwise... #disillusioned #depressed"
681953029101207552,angel_is_dead,No one wants talk to me…😞… I'm crying so much…my friend cusses me out…*sigh*…I'm failure… #crying #selfhate #depressed #loner #alone
681952986126520320,HIGAP_MH,Accept that you are #depressed and it’s not your fault. Telling yourself to ‘Pull yourself together’ or ‘Snap out of it’ won’t help.
681952837992058881,KatchHQ,"@CoachCosmo |REPLAY| If You're #Depressed About Your #Health, Don't Be... #katch #Periscope https://ktch.tv/5x6p"
681952823291047936,BlackVeilBitch7,📹 I wish… 💔 #depression #depressed #heartbroken http://tmblr.co/ZDVWEn1_shHXA
681952821701394433,BlackVeilBitch7,I wish... 💔 #depression #depressed #heartbroken https://vine.co/v/iq6JibEFggP
681952453244416000,Madness_409,"I was at my aunt's, all happy with my cousins and no music. My dad picks me up and he starts arguing with me now I need my music #depressed"
681950524023959552,KittyZhaoVelic,Apparently you get a free pass just by mentioning #depressed #mentalDisorder #Suicidal Where was I on the free badge day??!!
681948960932630529,New3Creation,"Watch on #Periscope: If You're #Depressed About Your #Health, Don't Be S.A.D.! #PinPL #mindset #PPCSW #2016 #winter https://www.pscp.tv/w/aVLxVjEyMjA3MzA2fDFMeXhCcE9sa1BqR07QhyWH82btip8i4txfZarr57drSiSxYNkNb562sDl8xw=="
681948957967138816,AshaBays,I'm in desperate need of a good hug and a hot cup of coffee. I have no one here to hug me right now and no coffee maker at all. #Depressed
681948035186728961,AshaBays,I am so damned sick of the near-zero degree temperatures we've had since Xmas eve. I just want to be warm again... #Depressed #IHateCold
681941939655028736,smily_leaan,"Watch on #Periscope: If You're #Depressed About Your #Health, Don't Be S.A.D.!😃 #PinPL #mindset #PPCSW #2016 #wi... https://www.pscp.tv/w/aVLqaDFQWEVkV2Vnb3lqZXZ8MUx5eEJwT2xrUGpHTnW2bLzvxf9XsEQJCTSjrthKzW_1CmJkzYMml6wASDwi"
681935284741750786,CoachCosmo,"LIVE on #Periscope: If You're #Depressed About Your #Health, Don't Be S.A.D.!😃 #PinPL #mindset #PPCSW #2016 #winter https://www.pscp.tv/w/aVLk1zY2MDkwMjR8MUx5eEJwT2xrUGpHTrycV1F3dHRIDUX22ytkjKgo4HF0bfEgxOcgJTk3MiKA"
681934215085187072,CoachCosmo,"🔴LIVE in 5 on #Periscope! If You're #Depressed About Your #Health, Don't Be S.A.D.!😃 #PinPL #mindset #PPCSW"
681921471283859456,baracinta15,idk what to do with this acc - #depressed#sad#secret_society123#love#inlove#spam4spam#follow4follow#cwd#sfs#quotes#… 
681918880089006080,essdubs2,2 home visits today both for people severely #depressed over #christmas period. This is the flip side of #happychristmas sadly 🤔
681918748891070464,tilleyfab,@workmanalice @juliecorb Sounds like he needs to touch base with John Brogden and get his life back on track #depressed #alcholism
681918315388923904,Kathi_Write_Now,21 Things Nobody Tells You About Being #Depressed http://www.buzzfeed.com/alexisnedd/things-nobody-tells-you-about-being-depressed?utm_term=.hsw4dyaV via @alexisthenedd
681911533744578560,lucafex,124 people 😊 #depressed #sad #suicidal #bands #art #suicide #tumblr #quotes #love #selfharmmm #sadquotes #bands #a…
681911175127367680,gabiwilsonn,On the way to Harris teeter I see white ducks on the way back I see dead ducks and white feathers everywhere #depressed #rip
681906261785489410,shamrocksam,Been kicked to the kerb by a big company yet again in my quest 4 a decent job #disabilitydiscrimination #depressed #upset
681903159321751552,nikrump,I decided to get fat over the holidays from thanksgiving to New Years. This is my last week of pigging out #depressed
681902586010664960,moroccansuicida,Bloody bath. #depressed #suicidal
681900306310000640,KhaosMagoon,Not having a good week #depressed #pain #sleep
681897611868045312,holiness_work,#News that you #died left a gaping hole in my #chest. I'm #bereft...#depressed I lost another… https://www.instagram.com/p/_4o_icya6Y/
681890250441027584,NorthSuffolkOrg,Who gets #depressed? http://ow.ly/Woz0Y
681883202261237760,Chellsvx,"You promised you wouldn't leave, lie or hurt me. . . But now I'm stuck being all alone, waiting for you to need me again. . . #depressed"
681882796063911936,MarkEuker,Leaving #Pittsburgh now...So many #depressed looks around after the #Steelers blew it on Sunday! @Saved9797_Dave @BrettKunkle #PSSDD
681881930372100096,LaimaUngarijas,"Guys, I have nothing to live for. I am tired of living here. Even my friends couldn't cheer me up. #tiredoflife #depressed #crying"
681878926097027072,Emie_McG,That moment when you really don't know what your doing with your life anymore..#lostmyspark #life #depressed #saveme
681876354632151041,baracinta15,Enough said - -#depression #comment #f4f #sad #sadquotes #anorexic #anorexia #bulimic #alone #depressed #depressedq…
681874275385520132,MoomalAsif,Perception vs reality of depression. #depressionquotes #depressed https://www.instagram.com/p/_4eYYvMJb_/
681850593971834880,mommamia001,What should i do with my life...so many things that i should do but so many things i dont wanna be doing #depressed
681843537097416704,may_war,I'm the most #depressed person whn i am at home i guess..cuz thn u huv enough time to think abt all the nonsense!! #IhateIt
681843478599446528,JulienMoe,I have run into death many times & I insightfully understood life has a purpose. Why #depressed or #anxious? #philosophy #depression #brain
681835180101877760,QuotenInstagram,New #quote : Reality is a prison #razor #suicide #depression #sad #cutting #cuts #hell #anxiety #depressed #blades… http://flic.kr/p/C5g4HZ
681834742766039040,craiq_maddox,Been trying to get a pair of yeezy 350 since they released. Resellers have bots and control the release thanks @kanyewest #depressed
681832534502707201,WreckedGreg,"Almost #next year, all the opportunity for #new #disappointments! #2016 #Y2K16 #MMXVI #fucked #depressed #sad #morehashtagsplz #hashtag"
681826269172908032,abcd08,"There's a moment na I'm not happy anymore. Even if I have a bit of freedom, cars, money, gadgets, I can't help it. #depressed #exhausted"
681823693643857920,Stephaniiie91,I guess my vacation is over... Back to work I go. #depressed 😞
681819056987582464,seharkhalid44,#Psychological_fact You get #depressed because you know that you're not what you should be...
681807943625355264,w_aitkensports,Chris Lynn just beat my ATAR #depressed
681807069423353856,BenadriLL,Look at me now how #depressed a then a mufuckha
681800453852651520,Rowbacca,Why do people have a constant desire to talk to me? Can't y'all just leave me alone to be miserable and wallow in self loathing? #depressed
681791806871220224,MidEssexCCG,Feeling #stressed #anxious #depressed? Call us on 01376 308704 / 01376 308705 and see how we can help #IAPT http://bit.ly/me-iapt
681790261496688640,frank_ligtvoet,OT: #Depressed Cleveland Officer Will Not Face Charges in Tamir Rice Death @PriscillaStoneS @IbnZayd @drdarronsmith http://www.nytimes.com/2015/12/29/us/tamir-rice-police-shootiing-cleveland.html?smprod=nytcore-iphone&amp;smid=nytcore-iphone-share
681785416316547072,bayer1205,I'm so sick of this same old love #depressed #me #killin #hate #this #shit #zwischenfick #no #love #only #fuck
681785054192775168,bedazzle84,Not ready for the vacation to end ...life is so much easier here :( #sadness #notready #wanttostay #ocdproblems #anxiety #sigh #depressed
681775935364808704,FrancesHui,"Some resources from the #Canadian #Cancer #Society, if you're feeling down or #depressed. #fuckcancer #fcancer #cure"
681769416758026240,LuvNeverEnds,@PiscesAreUs Yeah I am Right now. #Sad #Depressed and #Hurt
681766912355905536,AbbeyLouu,It's my 21st today. And about 3% people actually give a damn. #Depressed
681762072758190080,CWPT_IAPT,Our phone lines are now open. Feeling #stressed #anxious #depressed give us a call on 02476 671 090 and see how we may be able to help #iapt
681760656522133504,lucafex,"omgggg I can't sleep and my moms yelling at me don't report, just block - #suicide #depressed #depression #lonely #…"
681760160377876480,ThatDorkHarls,🙈💔 @kaiiitlyynnn #depressedteen #depressing #depressed #depression (Vine by sadquotes.) https://vine.co/v/ewmBVirpUId
681754872480317441,GeneSimmonsPhD,"Gene Simmons, Ph.D. offers mental wellbeing to #depressed souls. #DearMentalHealthProfessionals"
681754871628840960,GeneSimmonsPhD,"#Anxious or #Depressed? Non-Profit Organization offers help, 24/7. 1-800-273-TALK (8255)"
681752703479877633,CKStratford,...sometimes I really hate myself. #lonely/#foreveralone 😢😭 #dumb/#insecure 😔😣 #worthless/#unwanted 😟😦 #lost/#depressed 😓😞 #wantaclosefriend
681750648971472897,NapsterX11,Six word story : i lied ill never be fine #thoughts #lie #depressed #guitar
681747758525452289,angel_is_dead,Music is just my best friend…fix everything I guess… #depressed #selfhate #music
681741940874997760,bigballsonchin,#prankcall #prank #suicide #selfharmmmm #depression #depressed #goodbye #helpme #lgbt #lesbian #gay by suicide_is_m…
681740121679478784,SuicideWish15,📷 #depression #quote #poetry #depressed quote http://tmblr.co/Z2XcXi1_qSQau
681736125279502340,Authorportrait,@lindseyvonn #depressed WHERE ARE YOU by my late father. https://twitter.com/chriscornell/status/656856836168142848
681726441906520064,angel_is_dead,Crying so much…I fuck up… he's just reading my messages… #depressed
681724927360274432,AtifJavedX,Thankxxx God Mids of B.Ed Over But..... Finals of LL.B ahead.... Starting of New Year with Examsss..... #Depressed
681718820956835840,CREEPMATiK,May have to cut down on the Mexican foods. #depressed #needsthatinmylife
681718452650946560,willowmarie10,staying up late because mommies not home #depressed #missingmommy 💔
681708323222110208,2st33zy,Looks like I'm getting super greenied and watching Portlandia #depressed #professionalACTtaker
681705339482419205,MikeySneed,Hammered af. And just watched the bengals lose. #depressed
681704287903289344,LaMasFina,Finished Making a Murderer. #depressed
681693699634417665,pavanmkothari,Don't know why I feel so #depressed today. :/
681693581321478144,angel_is_dead,*sigh*crying sucks…😔…I have no reason look forward now… #crying #selfhate #selfharm #depressed
681690052326371328,angel_is_dead,This night went to hell…can't I ever shut up… #cryingsobad #depressed
681689367610429445,VSToronto,If you or someone you know needs #help call our 24 hr #crisis line (416) 808-7066 for free and confidential services. #alone #depressed
681681484705566720,alightinthedrk,I strongly believe in there if #theone for everyone. I haven't met it yet. #lost #depressed
681671977799569408,jonathanaberent,Which of these words best describes the way you feel today? #BurningOut #Depressed #Perfectionist #Exhausted... http://fb.me/JRWZuYIV
681668394895069185,xEBG_RIDERx,"Was it the molly that made you ""like"" me? #nothingisreal #depressed"
681667404448022528,BlackVeilBitch7,📹 “In one word tell me how you feel these days.” #depression #depressed #depressededit #trapped http://tmblr.co/ZDVWEn1_pSbAy
681667388614557696,BlackVeilBitch7,"""In one word tell me how you feel these days."" #depression #depressed #depressededit #trapped https://vine.co/v/iqOx6OlXX0t"
681664636916203522,JamieGuthrie_,"All my pals shopping together, getting food, getting steaming and going to clubs while I'm slaving away on the night shift #depressed"
681658114924490752,DepressingVines,#alone #depressed #depression #sad #selfharm #suicide #suicidal #cry #tears #cutti... (Vine by Social Anxiety) https://vine.co/v/Odiba5Mw53i
681658047580762112,DepressingVines,#alone #depressed #depression #sad #selfharm #suicide #suicidal #cry #tears #cutti... (Vine by Social Anxiety) https://vine.co/v/OjTzDbHVx0z
681657976864768004,DepressingVines,#alone #depressed #depression #sad #selfharm #suicide #suicidal #cry #tears #cutti... (Vine by Social Anxiety) https://vine.co/v/OIHbIhlEPzl
681649887587389441,ABardoner,#depressed#suicidal#sad#lonely#allalone#helpme#helpmefightmydeamons 
681644678052229121,SuicideWish15,📷 #quote #depression #depressed quote http://tmblr.co/Z2XcXi1_p8AZ2
681643009126039553,LoyalRevival,#God #nodepression #love for the #lowly the #lonely and the #depressed #loyalrevival https://www.instagram.com/p/_21N3uIl7B/
681642660944326657,thrustjutsu,Burnt my dinner now I wanna kms #emo #depressed #hate #brutal #scene #askingalexandria #attackattack
681641720220495872,itsjeremygodwin,#Depressed? Don't be. Start 2016 with a free copy of Depression? F*** #Depression! Free on iTunes for a limited time
681639316280352768,TheBKLounge5,"We planned for this wedding 362 days, all for Mother Nature to go and fuck everything up...thanks a bunch #depressed"
681636834053603330,WilliamGJones,#HowTo #GetStuffDone When You're #Depressed: A #TEDxTalk by @JessicaGimeno https://m.youtube.com/watch?v=njESlZa2b10
681635746722222080,WolfYouforgot,Had to return this whip today #Depressed #neednewcar 😔
681633483463065600,OntarioShores,"Robin says nobody knew why she was acting out. Feeling #depressed and #anxious, she began to #selfharm. #MindVine http://bit.ly/1LhQ4KR"
681628622545879045,AdoniaAde,"#life. Thinking, Am I where I am supposed to be? If yes why do I feel so #Lonely and #Depressed?"
681620917584199680,tritappz,@nikenggskkiee after daw ng break #stressed #depressed #frustrated #suicidal #jokelang
681620816652595200,ReviewAlholic,I wish I didn't think so much... #worried #worry #depressed #lonely #scared #anxiety #anxious #fear
681620369460064257,sudeeee_74,daily thoughts... #depression #depressed #depressionedits #depressionquotes #suici... (Vine by NightThoughts.) https://vine.co/v/iqbL96WWF35
681616160706580480,Dilmo10,I can't believe this will be @AmericanIdol last season. #depressed @HaleyReinhart @carrieunderwood @kelly_clarkson @kelliepickler
681606561970675712,MedicineNet,Wondering if your #child is #depressed? Learn the symptoms of childhood #depression. http://fb.me/2rkSNZRk5
681594912169529344,CoryMacbeth2,Chapman to the Yankees.... #depressed
681593240244457472,RealTuesdayRay,If Only he loved Enuff to make me feel happy #Unhappy #Depressed
681587056858906624,ASVP__JR,Damn I don't wanna go to work. :( #depressed lmao
681583657971245056,sinicols,"Imagine having to be @alanshearer Watch the game live,depressed, watch again, depressed, then comment on it in front of millions #depressed"
681583064120717313,Comforts_Inc,MT @EmpowHER: Are you #depressed and still working? http://bit.ly/1JjVTmM #depression
681579896108380160,MichalAudrey,Operation hang out at the Cleveland airport today. #nowyoucangobackhome #depressed
681575600071553028,EarlNoahBernsby,Is it possible that universal justice & equality are simply un-realizable under the current regime? Is there no hope?? #Depressed #TamirRice
681574023810170880,stormphoenix26,Little Bro's package came in but not Mine #storyofmylife #USPS #depressed #wtf
681573907720187904,mariahlynn219,I finished Game of Thrones last night.....what am I gonna do with my life until April ? #depressed
681569676887887872,angel_is_dead,I guess I hurt everyone…I guess I'm just fucking liar…i can't take it anymore… #depressed
681569285488152576,amyyyharding,"Watching the Victoria secret fashion show was an error, never want to eat again #depressed #bodiestodiefor"
681565762830483456,angel_is_dead,I hate my life…it never going get better…depression is hell…I feel no one understand me…I only understand myself… #depressed
681561191102181376,facebookguide2,RT DearestSome #DearestSomeone's #2015bestnine #recovery #men #mentalhealth #blog #depression #depressed #life… https://www.instagram.com/p/_2PXxHE3WI/
681555509506252800,NathanMaes97,Honestly I wish I could be chilling with my bro right now.. 😢😭 #depressed
681555102344306689,pcosscotsgirl,These overwhelming emotions are too much #depressed #crying #pcos
681553780698132486,billysigudla,@Rbjacobs thanks I was #Depressed thinking I'm paying tax to unauthorised debits. I will call tomorrow between 9 and 10 am thanks for advise
