id,user,text
682336526684913664,Stefonknee,I like wearing #pretty dresses I use #playtherapy to cope with #Anxiety &amp; #Depression being little helps me be big. 
682336449115471872,SchulteInstitut,#TMS Therapy to treat #depression is gaining in popularity. We are proud to offer TMS. Call today to learn more -- http://buff.ly/1mLWTvf
682336233989644288,facebookguide2,"RT JAcOB_TRoMM ""Waiting rooms"" - read JAcOB's blog http://bit.ly/1SDrF3b #depression #bipolar #mentalhealth #stigma"
682336205279608833,facebookguide2,RT FieldPcf How Blood Sugar Affects Mood http://www.informationaboutdiabetes.com/lifestyle/lifestyle/how-blood-sugar-affects-mood via opposingviews #Diabetes #depression #mentalhealth #PsychologicalWellb…
682336197398511616,facebookguide2,RT BipolarMe_net I've been battling #depression since early October. Praying this new year offers good #mentalhealth and a break from #depr…
682335537408049154,BipolarMe_net,Writing in my journal has helped me release some pent-up frustrations w/ my long stint w/ #depression. Beginning 2 relax a little 😊 #bipolar
682335534597816320,JAcOB_TRoMM,"""Waiting rooms"" - read JAcOB's blog http://bit.ly/1SDrF3b #depression #bipolar #mentalhealth #stigma"
682335454188863493,RealEmmaJoe,"Have #problems? #Afraid, #Addicted, #depression, #helpless, #discourage,#broken-hearted, #broke, #poor, #Angry,"
682335379186294784,UCLA,FACT: 1 in 10 Americans will be diagnosed with #depression. Hope is real ➡ http://bit.ly/1Msqpe8 #ThinkGrand
682335378490048513,AmandaItzkoffmd,Signs of #Depression in Teens. http://bit.ly/1y4Iud3 #teenagedepression #parenting #teens
682335215994318853,ChildHealthNow0,SynchronEssence: Exercise your way through holiday #depression #fitness #healthtips http://fb.me/2Gm9M2EW3
682334981151035393,mlintroverted,"To be serious for a second, Monday I plan to try to go to the doctors and get put on anti-depressants. I'm so nervous and scared #depression"
682334313887563776,HilaryJHendel,"@TraciRubleMFT hi from NYC. I write about #emotions. It's Not Always #Depression, Sometimes It's Shame Via @nytimes"
682334080310968321,BipolarMe_net,I've been battling #depression since early October. Praying this new year offers good #mentalhealth and a break from #depression. #bipolar
682333327706034181,BipolarMe_net,#Depression is like carrying a boulder on ones shoulders. A serious weight I'd like to let go of. #bipolar
682333105340862469,EikoFried,@RheeStrikesBack Short neuro commentary on #depression ;) ... http://eiko-fried.com/molecular-psychiatry-commentary-fried-kievit-2015/
682333067705360386,facebookguide2,RT LorcaGonzalez Opening up about my #depression was the 1st step to getting better http://lorcagonzalez.blogspot.com/2014/08/living-with-depression.html #mentalhealth #mentalillness #…
682333031797948418,facebookguide2,RT LorcaGonzalez To live with my #depression was the hardest #challenge I ever face in #life. http://lorcagonzalez.blogspot.de/2014/08/living-with-depression.html #mentalhealth #menta…
682333016375492612,music4surgery,The Power of Using Music as Medicine | Healing Music Enterprises Blog http://healingmusicenterprises.com/blog/2013/10/the-power-of-using-music-as-medicine/ #Depression+and+Music
682332658840420353,SynchronEssence,Exercise your way through holiday #depression #fitness #healthtips http://fb.me/2Gm9M2EW3
682332527818743811,julyrebel,Want to get out of #depression? Check out the new book from @AuthorKrisHall 'Rise from Darkness' http://amzn.com/B018SDQJIM #amcbuzz
682332038062460930,DocFGeek,"My brain is telling me it's a GREAT IDEA! to order an extra large greasy pizza, eat it alone, and then sleep for a week. #Depression #Fun"
682331604069433344,DepressionForum,Be alert! How to spot #Depression in #children this Holiday http://bit.ly/1PsP1Iz
682331401211920385,HilaryJHendel,"@alwaysunstable Hi from NYC. I write about #emotions. It's Not Always #Depression, Sometimes It's Shame Via @nytimes"
682331059803959296,zaire_margaux,Going to believe that my #depression is just so I will have #inspiration for #art
682330625878040580,MHWestCo,#PublicHealthUpdate Allergies may boost chances of #anxiety or #depression symptoms. #health #seasons http://reut.rs/1R8vQpb
682330162696814595,oceanandcrow,The fabulous Fine Balance Yoga (Nicole Marcia) is teaching another Yoga for #Anxiety and #Depression starting Jan... http://fb.me/adpjoY0wW
682330117964578816,HYHUTriangle,What #depression feels like. https://twitter.com/lovsession/status/657239304767426560/photo/1 @RespectYourself RELAX.
682329441846996992,joellehatem,"The true opposite of #depression isn't gaiety or absence of pain, but vitality: the freedom to experience spontaneous feelings. - AM"
682329168768548864,SMartinLCSW,Coping with Winter Blues - http://go.shr.lc/1HFYdJp via @smartinlcsw #SAD #mood #winter #depression #seasonal
682329128398393344,depressiontc,Allergies may boost chances of anxiety or depression symptoms. #depression http://ow.ly/Wrueg
682329120865390592,DrMarkPinsky,"depression is serious, learn symptoms and triggers... http://ow.ly/WscGn #depression, #triggers, #emotions, #wellness, #relationships"
682328422232764416,SoCalBrainCente,This young men and women need care. Stories like this should not be happening. #Depression #military... http://fb.me/4Ytrrjt5Q
682327887744266240,tristhett,She always wears black But she has The most collorfull mind ~. #depression #qoutes
682327880102055936,ShiftStuff_LDN,"#Anxiety, #depression, #sadness and #stress all impact your health #SilentKiller"
682326910643249154,JoshAucker,#story #artsy #depression #hope #alone #photoshoot #abandencabin This is part of a story… https://www.instagram.com/p/_7sNv3p3ph/
682326393418420224,goodsam,"Recognizing #depression in seniors: How to help, warning signs &amp; resources - http://bit.ly/1vP4zP1 #mentalhealth"
682325569535643648,droshis,https://medium.com/@devshields/this-is-what-anxiety-and-depression-looks-like-pt-7-54aead659db7#.eb3idcmze I'm back for a holiday recap! #anxiety #depression #blogger
682325333006249984,facebookguide2,RT ririannax My #NewYear resolution is to manage my #mentalhealth that means trying to overcome my #anxiety and my #depression ...working o…
682325316178702336,facebookguide2,"RT Imagilin If you have #depression or know someone who does, maybe try some #probiotics? #mentalhealth http://goo.gl/GJ2sI3"
682324798400282625,TimeLordAdored,If you suffer from #anxiety or #depression this is a great comic strip describing it http://m.tapastic.com/episode/172922
682324320308322305,EvonOSmith,"You're not a victim, but rather, a victor. You are an overcomer https://www.youtube.com/watch?v=8Rq2jKRG89k #spokenword #depression #winninginlife #poetry"
682323710053879808,katrsingh,"If #holidays are hard for you, doing these 4 things could really help. http://www.upworthy.com/if-the-holidays-are-hard-for-you-doing-these-4-things-could-really-help?g=2&amp;c=upw1 #depression #anxiety #friends #family #love"
682323629279940608,griefminister01,Register online Dr. Alan #Wolfelt Enhancing Your Understanding of the #Depression of #Grief workshop April 27 #Dall…https://lnkd.in/e6naJ7g
682323488582012928,SuicideInstitut,Retweeted Brett A. Scudder (@BrettAScudder): Elated about our @SISFI #Queens #Postpartum #Depression Conference... http://fb.me/7577KCSO0
682323286970265601,GiftsYouGrow,A comic by @theawkwardyeti that accurately sums up #depression and anxiety. 
682323203948163072,SuicideInstitut,"Retweeted Brett A. Scudder (@BrettAScudder): Elated @SISFI's #Bronx Males #Depression Conf ""Healing/Removing... http://fb.me/7516kik4X"
682322957557981187,SuicideInstitut,"Retweeted Brett A. Scudder (@BrettAScudder): Our #Bronx Monthly #Suicide &amp; #Depression Support Group, 1/14... http://fb.me/4imbTPQ1Q"
682322860111708160,HTGlobe,Dealing with Post Travel Depression http://hopscotchtheglobe.com/dealing-with-post-travel-depression/ #travel #depression @depression
682322855997128708,SuicideCouncil,Retweeted Brett A. Scudder (@BrettAScudder): Elated about our @SISFI #Queens #Postpartum #Depression Conference... http://fb.me/82nRsrMxo
682322763479126021,SuicideCouncil,"Retweeted Brett A. Scudder (@BrettAScudder): Elated @SISFI's #Bronx Males #Depression Conf ""Healing/Removing... http://fb.me/KD29vWR3"
682322726778986496,NRCResearch,@FoxNews discusses our #ClinicalTrial on #Botox for #Depression. Call for more details: 714-289-1100 http://www.foxnews.com/health/2015/05/04/depressed-botox-might-be-key-to-happiness.html
682322717551493124,SuicideCouncil,"Retweeted Brett A. Scudder (@BrettAScudder): Our #Bronx Monthly #Suicide &amp; #Depression Support Group, 1/14... http://fb.me/4f8vBuqDe"
682322052238438400,Imagilin,"If you have #depression or know someone who does, maybe try some #probiotics? #mentalhealth http://goo.gl/GJ2sI3"
682322037457743872,AscensionTMS,This Is the Difference Between #Sadness and #Depression -- http://buff.ly/1YQFfT3
682321767420030976,joellehatem,A patient describes the process of creative insight in psychoanalysis. #Depression 
682321515497525248,goatee2,Avoid death - Carry on fighting #NewYearsResolutionIn5Words #depression #depressionaware
682321276581601280,russellsetright,Study confirms omega-3 PUFAs may be effective antidepressants with combined #depression &amp; inflammation J Clin Psychiatry 2015;76(11)
682321061149577216,goatee2,"Fight my demons, regain happiness #NewYearsResolutionIn5Words #depression #depressionaware @depressionarmy @UKDepression"
682320709692030977,SayWellness19_,Do you even have the balls to be happy?http://www.ImprovingYourWellness.com #health #depression #happiness #motivation #wellness
682320708714774528,SayWellness42,Do you even have the balls to be happy?http://www.ImprovingYourWellness.com #health #depression #happiness #motivation #wellness
682320624631582727,UCLASemelFriend,Former players say #Kobe Bryant must work on transition game #Depression among retired players http://dld.bz/edcJ4
682320570302738432,HSPEvolution,Self Pity And Grieving: 6 Ways To Feel Better - http://ow.ly/Ws4j9 #sensitive #introvert #sad #depression
682320564531380225,GADHS,#Depression is not a normal part of #aging. Find resources here: http://ow.ly/Ws7b7
682320537209679874,TruehopeEmpower,A comic that sums up #depression &amp; #anxiety — and the uphill battle of living with them http://buff.ly/1YLZAOL
682320516028469249,1youfeed,30 days to #happiness with Randy Scott Hyde http://oneyoufeed.net/randy #depression #mentalhealth
682320508059267072,Optievo,#Meditation #Hacks will help #stressrelief #calming #inflammation #bloodpressure #memory #anxiety #depression #sleep http://bit.ly/1RF8bOB
682320378677587968,FHMC_NYC,Experiencing the holiday blues? Here are few tips to help you with your #depression: http://ow.ly/WtefS
682320006395392004,BrettAScudder,"Our Jan. 4th #NYC #Suicide Prevention Council meeting will focus on ""The New Faces/Voices of #Depression: Hard... http://fb.me/1TLPUzBHL"
682319855316529153,goatee2,Understand & manage my depression #NewYearsResolutionIn5Words #depression #depressionaware @BlurtAlerts @depressionarmy @UKDepression
682319064006541314,SusanDayAuthor,Children's Book about #depression and anxiety Astro is Down in the Dumps @gofundme http://ow.ly/WrOg3
682318108216918018,DrPoWu,#Acupuncture has 'similar mode of action to #psychiatric drugs' #anxiety #depression http://www.medicalnewstoday.com/articles/297067.php /via @mnt
682317899466424321,NYCHealthSystem,"Find a list of hospitals that offer behavioral health services, including #depression screenings: http://ow.ly/prHiz"
682317838200209412,iChooseChange,"Helping friends, family with #depression can be valuable holiday gift http://ow.ly/Wslyj"
682317503662551041,_HaywardsHeath,.@bbcworldservice looks @SCSatCMU Multisense #facialrecognition system to treat #depression http://goo.gl/5zLf5W
682317450042585088,baracinta15,I miss you #depressionquotes #depression #suicide #brokenheart #brokenheartquotes
682317013805600774,facebookguide2,RT NataliePalombi Combat #depression by focusing on daily #gratitude and #positivity!! http://dld.bz/dUGec #m…
682316998882230272,facebookguide2,"RT TrueNorthExpAT ""Depression and anxiety is not beautiful, poetic or a 'happy' thing,"" she said. http://www.dailyexaminer.com.au/news/focus-youth-suicide/2879071/ #depression #…"
682316980616065024,facebookguide2,RT HappyMindPro How I Coped With Cousin's #Suicide https://youtu.be/HK7fyMUm08o #depression #mentalillness #mentalheal… https://twitter.com/HappyMindPro/status/682313989943083009/photo/1
682316976274960384,lornawhatmough,A bottle of wine down thinking would it be a good idea to open another #forget #depression 
682316926736023552,lovelyhorror4,Feeling down so obviously I decided to watch The Shining. #winter #depression
682316797601792000,natalierfields,Combat #depression by focusing on daily #gratitude and #positivity!! http://dld.bz/dUGec #mentalhealth
682315963749023744,gridtomag,"I am rebuilding my life and becoming a better man, after losing some important years (and people) to severe #depression."
682315737659224064,dontpokechicken,I'm not feeling too good mentally at the moment but can't say it as people think I don't appreciate what I have #depression
682315348142649345,TrueNorthExpAT,"""Depression and anxiety is not beautiful, poetic or a 'happy' thing,"" she said. http://www.dailyexaminer.com.au/news/focus-youth-suicide/2879071/ #depression #mentalhealth #health"
682315317608091649,sobsfundraising,#divorce &amp; relationship #breakdowns catalysts for #depression in #men #savethemale
682314912304095232,malindamarkland,The side scrolly thing that says what's #trending on #Facebook is giving me #depression. 
682314470325141504,FiFYI,Wanting to curl up in a ball and roll away...possibly into a deep pit. #anxiety #depression
682314148122857472,stewscricket,Martin Ling a brave man who should be respected thanks to @Official_STFC for being respectful #depression isnt a disease but a Real Illness
682313755326296065,KaTrina_connect,I like this idea of @AugustAlsina on @FriendZonePod. I think #depression needs to be talked about more in the black community. @HeyFranHey
682313286654799872,pearlmijn,How to Treat #Depression using Holistic Medicine:http://bit.ly/1IACRhh via @EmpowHER
682313047524913152,facebookguide2,RT kydodger I am a broken man. Going to try and get into a doctor next week for help 😳 #AngerManagement #depression #mentalhealth
682313041858396160,facebookguide2,RT BestowingFire Yes you do!!! #BeWOW #mentalhealth #depression #NewYear https://twitter.com/BestowingFire/status/682311453496467458/photo/1
682313031188086784,facebookguide2,RT ChangeBehaviors #Allergies may boost chances of #anxiety or #depression #symptoms http://buff.ly/1Oxu5mz #me… https://twitter.com/ChangeBehaviors/status/682310231087513600/photo/1
682312752594063360,rTMSCentre,#healthcare #sheffieldissupper #yaadpracticesforyou alternative anti-deprassant TMS therapy for #depression at http://yaadmentia.com
682312324343017472,Kwarren24,#depression is real let's stop playing ignorant! Some perspective https://www.facebook.com/kwarren24/videos/10156315493150548/
682311831973670913,kydodger,I am a broken man. Going to try and get into a doctor next week for help 😳 #AngerManagement #depression #mentalhealth
682311244423020544,EmpowHER,How to Treat #Depression using Holistic Medicine:http://bit.ly/1IACRhh
682311132116316161,waterin_,Watching project x when you can't partying until June 2016..... AHAHAHAHA #depression
682310589503385601,CatrynAnne,Well it's officially 6 days till my gran moves abroad #depression #anixety
682309397746434048,joellehatem,The legend of Narcissus | #Depression #Psychology https://www.instagram.com/p/_7kQTeFXCP/
682309281081856000,TA_Coaching,"http://youtu.be/lYkiFZHLEC8 watch this, because IT IS possible to overcome depression! #depression #anxiety"
682309042476347393,AlexGibb5,Hoping my blog will help give people hope that if I can get through this you can too #depression #anxiety http://confessionsofaspidermonkey.com
682308113131810816,BrettAScudder,Chose great guest speakers for @SISFI @SuicideInstitut @SuicideCouncil's #Bronx Males #Depression Conference on 1/22 
682307681613299712,JodiAman,"Struggling with #PTSD, #Anxiety or #Depression? Watch this: http://jodiaman.com/why-is-it-so-hard-to-heal-2/ #youcanheal"
682307509374316544,lindahobbis,Want 2016 to be YOUR year? Tell yourself a better story. #relationships #depression http://buff.ly/1JJzfEB
682307253534363648,joellehatem,#Depression can be understood as a sign of the loss of the self and consists of a denial of one's own emotional reactions and feelings. - AM
682307037859045376,screwdepblog,2015: when music destroyed mental health stigma http://gu.com/p/4f29t/stw #depression #endthestigma
682306693154377729,JFClaude,"NO SUCH THING as post concert #depression, any more than post concert cancer. Depression isn't sadness, it's a serious illness. Grow up."
682306677044080640,Brdges2Recovery,Don't underestimate the importance of face-to-face contact when overcoming #depression: http://bit.ly/1HE8MfX
682306675399864320,AchieveTMS,We want to help you with your #depression. Give our office a call to learn how #TMS may be the treatment you've been waiting for!
682305942965383169,TMSofSouthTampa,"#TMS is helping treat #depression, #OCD, #Bipolar, #PTSD, #Migraines and more. We are proud to offer this therapy. Call us to learn more!"
682305736542654464,AscensionTMS,We want to help you with your #depression. Give our office a call to learn how #TMS may be the treatment you've been waiting for!
682305506225029122,MDT_Mag,App Reads Facial Expressions for #autism #depression and #PTSD Symptoms http://www.mdtmag.com/news/2015/12/app-reads-facial-expressions-autism-depression-ptsd-symptoms
682304918313635840,_HaywardsHeath,Study by @ChildrensMercy team shows links between childhood #allergies &amp; #depression &amp; #anxiety http://goo.gl/Ernqkz
682304503127896064,LauraBeljaars,This one is on point! #depression 
682303702271705089,bestoraclecards,#Besttalkradio on moving from #depression&amp;despair to #happiness&amp;freedom: listen here! http://tinyurl.com/p7zjva8
682303556746121216,JFClaude,.@jonnyward21 Here's one take on #depression: https://youtu.be/GOK1tKFFIQI. And here's another: https://youtu.be/XiCrniLQGYc
682303304383217665,robertcarr194,Hopelessness #depression #ebd
682303030298062848,Paddideh,"Iranians ranked amongst most depressed, angriest of nations http://dlvr.it/C0rcy2 #Iran #Mental #Health #WHO #CNN #TV #LA #Depression"
682302784268533760,BabasBunch,Caregiver #depression is real-- know the signs and get help! #respitecare #exercise #family https://www.caregiver.org/depression-and-caregiving
682302739733450752,SusanDayAuthor,Help Fight #Kids Depression - Book @gofundme #depression #anxiety http://ow.ly/WrOfy
682302156410613761,MedCoupons,Just added a new #drugcoupon for Seroquel XR. Now get even more savings. http://dld.bz/FkQS #depression #bipolar
682301957319585792,facebookguide2,RT BrainstormPsych #suicideprevention #suicide #mentalillness #mentalhealth #depression 
682301843549106176,joellehatem,"Self-esteem, grandiosity (admiration for one's qualities) and #depression | #Psychology https://www.instagram.com/p/_7gyWmlXKP/"
682301785361498114,JFClaude,"For those who still don't get that #depression, #anxiety are real illnesses, here it is in pictures. #EndTheStigma"
682301239636430849,janinemctngy,Maybe it's not done with me yet. #depression #pleasestop
682299205134741504,Vivian_ikem,Sometimes people just need someone to listen. book available @http://www.vivianikem.com/shadows-in-the-mirror/ #depression @MindCharity
682299086993756163,Vivian_ikem,Sometimes people just need someone to listen. book available @http://www.vivianikem.com/shadows-in-the-mirror/ #depression @FemaleMiindd
682298974414475265,Vivian_ikem,Sometimes people just need someone to listen. book available @http://www.vivianikem.com/shadows-in-the-mirror/ #depression @CharitySANE
682298786677403649,Vivian_ikem,Sometimes people just need someone to listen. book available @http://www.vivianikem.com/shadows-in-the-mirror/ #depression @mhtodaymag
682298689365405696,Vivian_ikem,Sometimes people just need someone to listen. book available @http://www.vivianikem.com/shadows-in-the-mirror/ #depression @MHChat
682298625452568577,Vivian_ikem,Sometimes people just need someone to listen. book available @http://www.vivianikem.com/shadows-in-the-mirror/ #depression @hbriggs
682298428236402688,RealismBites,I strive to be like #Annie. I think I've got the good person thing going but the whole Tomorrow thing? Working on that. #Depression
682298298133266434,FitnessDietFood,Info: Studies show that #turmeric can be as effective as 14 #pharmaceutical #drugs #depression #diabetes: http://twtly.com/ev2
682298039969705985,MensHlthNetwork,"#Depression is under-diagnosed in men, who are 4x more likely than women to commit #suicide"
682297976501481472,HopefieldLearn,"To prevent suicide in college, make mental health screening mandatory http://ow.ly/WmnTp #suicide #mentalhealth #depression #bipolar"
682297910051078144,joellehatem,#NowReading &gt; The Drama of the Gifted Child: The Search for the True Self by Alice Miller http://ow.ly/3yHk4h #Depression
682297632971165697,rTMSCentre,#healthcare #yaadpracticesforyou TMS therapy for #depression at http://yaadmentia.com
682297210311069696,PsychiatryAdv,Parents Influence Risk of #Psychotic Symptoms in Kids on #Stimulants http://bit.ly/1Uh15xI #schizophrenia #psychosis #depression #bipolar
682296972385095685,darpanmagazine,#Depression is real. @deepikapadukone shares her battle with it. http://fb.me/7wss7Kxuz
682296534348763136,beachydreamer,AMEN!!! #Fibromyalgia #ChronicPain #Depression @ChronicPainDad :-)
682296178801770496,beachydreamer,"Get on some ""happy pills""... :-/ #NewYearsResolutionIn5Words #CompletelySerious #Fibromyalgia #Depression #ChronicPain"
682295726253182976,MissHurricaine,I love pstachio ice cream 😍 #icecream #tolazytocook #bpd #depression
682294185819533312,facebookguide2,RT NAMICommunicate The past 12 months have brought new insight to major #Depression which only brings hope in the … http://owl.li/WryWu
682293848828166145,The_CDA,What We Learned About #Depression in 2015 from @MDMagazine http://bit.ly/1mQHJoK
682293645609926656,PsychologyTeam,Allergies may boost chances of #anxiety or #depression symptoms #internalising http://uk.mobile.reuters.com/article/idUKKBN0UC1TW20151229?irpc=932
682293102338412544,melissadecapua,"Learn how to manage seasonal #depression with bright light therapy, a simple &amp; cost-effective treatment. http://goo.gl/xpmjsb"
682292719708942337,NAMICommunicate,The past 12 months have brought new insight to major #Depression which only brings hope in the future. #MentalHealth
682292662658011144,NMWTweets,A heartfelt Q&A with @psychcentral regarding self-harm &amp; #depression http://ow.ly/WsMY2
682292514733199360,zaire_margaux,Get rid of my #depression #NewYearsResolutionIn5Words
682292452686954496,HighwaytoHenley,Feeling grateful today for friends I could text when I was curled in a ball crying on the floor #depression #bumpyroadtorecovery
682292166710980609,endlessverse,Starting to feel that people are better off without me. #angst #depression #loneliness
682292061211619328,Vivian_ikem,Sometimes people just need someone to listen. book available @http://www.vivianikem.com/shadows-in-the-mirror/ #depression @EaseDepression
682291771947130880,RamblingGirl1,"Get a #taxdonation! @PowerofPeace88 helps #teens fighting #anxiety #depression, #bullying, #addiction, #crime++ https://www.gofundme.com/nfc8vfxz"
682291673595035648,Vivian_ikem,Sometimes people just need someone to listen. book available @http://www.vivianikem.com/shadows-in-the-mirror/ #depression @DepressionAll
682291495047663616,HowDepressionIs,Going to the psychiatrist and feel worst than when you enter. #howdepressionfeels #depression #feels
682291117333856256,Vivian_ikem,Sometimes people just need someone to listen. book available @http://www.vivianikem.com/shadows-in-the-mirror/ #depression @Naijaauthors
682290969916616704,Vivian_ikem,Sometimes people just need someone to listen. book available @http://www.vivianikem.com/shadows-in-the-mirror/ #depression 
682290949406482432,northmemorial,9 ways to help if you or a loved one is dealing with #depression: http://ow.ly/VqK0L
682290933229051904,mlintroverted,New Blog Post!!! Go check it out!!! https://mylifeintroverted.wordpress.com/2015/12/30/well/ #depression #blogger #shamelessplugin
682290817927614464,SalienceNeuro,#TMS Therapy can treat #depression and mood disorders with limited to no side effects. Contact us to learn more. 
682290816912502784,Brdges2Recovery,This photo series helps to put a face to #anxiety and #depression: http://bit.ly/1mgvsdc
682290433020575744,HSPEvolution,Self Pity And Grieving: 6 Ways To Feel Better - http://ow.ly/Ws4h4 #hsp #introvert #sad #depression
